timestamp,paper,node_id,task_id,git_commit,domain,status,summary,evidence,equation_labels,concept_advance,predecessors,paper_anchor,notes
2026-06-12T01:11:43.418710+00:00,arxiv-1010.0523v2,eq:auto-5,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,shorthand for the purely metric-derivative part of the conformal connection.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-5""]",,"[""eq:auto-3""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.468700+00:00,arxiv-1010.0523v2,eq:Z4_decomp_first,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"Z4c evolution equations in conformal variables for chi, the conformal metric and K-hat.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Z4_decomp_first""]",,"[""eq:Z4_ADM_1"", ""eq:auto-3""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.518290+00:00,arxiv-1010.0523v2,eq:auto-6,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,Z4c evolution of the trace-free conformal extrinsic curvature.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-6""]",,"[""eq:Z4_ADM_1"", ""eq:auto-3"", ""eq:auto-8""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.569649+00:00,arxiv-1010.0523v2,eq:auto-7,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,Z4c evolution of the conformal connection variable.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-7""]",,"[""eq:Z4_ADM_1"", ""eq:Z4_ADM_2"", ""eq:auto-3"", ""eq:auto-4"", ""eq:auto-5""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.620764+00:00,arxiv-1010.0523v2,eq:auto-8,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"split of the Ricci tensor into a conformal-factor part and a conformal-metric part, used in the A-tilde evolution.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-8""]",,"[""eq:auto-3"", ""eq:auto-4"", ""eq:auto-5""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.670012+00:00,arxiv-1010.0523v2,eq:Conf_Constr_1,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,the Z4 constraints expressed in conformal variables; Z_i recovered from the conformal connection.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Conf_Constr_1""]",,"[""eq:auto-3"", ""eq:auto-4""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.717678+00:00,arxiv-1010.0523v2,eq:Conf_Constr_2,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"Hamiltonian and momentum constraints in conformal variables plus the algebraic determinant and trace constraints, which are imposed continuously during evolution.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Conf_Constr_2""]",,"[""eq:auto-1"", ""eq:auto-3""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.768587+00:00,arxiv-1010.0523v2,eq:punc_alpha,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"puncture-gauge slicing condition (generalized 1+log lapse), parametrized by mu_L.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:punc_alpha""]",,"[""eq:auto-3""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.819095+00:00,arxiv-1010.0523v2,eq:punc_beta,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"generalized Gamma-driver shift with the new term proportional to the gradient of chi; (mu_S, eps_alpha, eps_chi) = (1,1,1/2) is the asymptotically harmonic shift.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:punc_beta""]",,"[""eq:auto-3"", ""eq:auto-4""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.870221+00:00,arxiv-1010.0523v2,eq:sec-lapse,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,principal part of the lapse: a wave equation with speed sqrt(mu_L).,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:sec-lapse""]",,"[""eq:Z4_decomp_first"", ""eq:punc_alpha"", ""eq:auto-2""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.919701+00:00,arxiv-1010.0523v2,eq:sec-shift,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,principal part of the shift in fully second order form: a wave equation sourced by lapse and metric-trace derivatives.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:sec-shift""]",,"[""eq:punc_alpha"", ""eq:punc_beta"", ""eq:Z4_ADM_1"", ""eq:auto-2""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:43.974660+00:00,arxiv-1010.0523v2,eq:sec-gamma,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,principal part of the 3-metric: wave equation at speed of light with gauge sources.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:sec-gamma""]",,"[""eq:punc_alpha"", ""eq:punc_beta"", ""eq:Z4_ADM_1"", ""eq:auto-2""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.025495+00:00,arxiv-1010.0523v2,eq:def_theta,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,the constraint Theta viewed as defined by the gauge choice (lapse condition combined with metric trace).,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:def_theta""]",,"[""eq:punc_alpha"", ""eq:Z4_ADM_1"", ""eq:auto-2""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.074839+00:00,arxiv-1010.0523v2,eq:def_Zi,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,the constraint Z_i viewed as defined by the shift condition.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:def_Zi""]",,"[""eq:punc_beta"", ""eq:auto-2"", ""eq:auto-5""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.122807+00:00,arxiv-1010.0523v2,eq:sys-theta-Z,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,principal part of the Z4 constraint subsystem: Theta and Z_i obey wave equations and propagate at the speed of light.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:sys-theta-Z""]",,"[""eq:Theta_dot"", ""eq:Z4_ADM_2""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.169375+00:00,arxiv-1010.0523v2,eq:sys-ham-mom,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,principal part of the Hamiltonian/momentum constraint propagation: also wave equations.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:sys-ham-mom""]",,"[""eq:ham-Z4"", ""eq:mom-Z4""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.223126+00:00,arxiv-1010.0523v2,eq:auto-9,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,2+1 decomposition of the metric and shift against the spatial unit vector s^i with projector q^i_j = delta^i_j - s^i s_j.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-9""]",,[],Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.271556+00:00,arxiv-1010.0523v2,eq:auto-10,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"reconstruction of metric and shift from the 2+1 decomposed scalar, vector and tensor pieces.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-10""]",,"[""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.322531+00:00,arxiv-1010.0523v2,eq:auto-11,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"scalar-sector characteristic variables of puncture-gauge Z4c with speeds ±(sqrt(mu_L), lambda, 1, 1).",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-11""]",,"[""eq:sec-lapse"", ""eq:sec-shift"", ""eq:sec-gamma"", ""eq:auto-12"", ""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.373734+00:00,arxiv-1010.0523v2,eq:auto-12,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,definitions of the metric trace variable Lambda and the gauge speed lambda; lambda = 0 makes the system only weakly hyperbolic.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-12""]",,"[""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.427908+00:00,arxiv-1010.0523v2,eq:auto-13,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"vector-sector characteristic variables with speeds ±(sqrt(mu_S), 1).",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-13""]",,"[""eq:sec-shift"", ""eq:sec-gamma"", ""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.481608+00:00,arxiv-1010.0523v2,eq:auto-14,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,tensor-sector characteristic variables with speeds ±1.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-14""]",,"[""eq:sec-gamma"", ""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.535076+00:00,arxiv-1010.0523v2,eq:auto-15,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"characteristic variables of the constraint subsystem, each with speeds ±1 (light speed).",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-15""]",,"[""eq:sys-theta-Z"", ""eq:sys-ham-mom""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.604865+00:00,arxiv-1010.0523v2,eq:backg-metric,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"background metric (alpha-ring, beta-ring, gamma-ring) against which boundary normal vectors are defined.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:backg-metric""]",,[],Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.664507+00:00,arxiv-1010.0523v2,eq:auto-16,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"assumed conformally flat form of the background 3-metric, defining the isotropic radius r.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-16""]",,"[""eq:backg-metric""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.723884+00:00,arxiv-1010.0523v2,eq:auto-17,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,normalization of the background timelike normal n-ring and outgoing spatial normal s-ring at the boundary.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-17""]",,"[""eq:backg-metric""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.781728+00:00,arxiv-1010.0523v2,eq:nullvector-k,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,background outgoing characteristic vectors at unit speed (l-ring) and at the scalar-sector shift speed nu_s (k-ring).,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:nullvector-k""]",,"[""eq:sec-shift"", ""eq:auto-17""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.838844+00:00,arxiv-1010.0523v2,eq:nullvector-m,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,background outgoing characteristic vectors at the vector-sector shift speed nu_T (j-ring) and the lapse speed sqrt(mu_L) (m-ring).,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:nullvector-m""]",,"[""eq:sec-lapse"", ""eq:sec-shift"", ""eq:auto-17""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.902250+00:00,arxiv-1010.0523v2,eq:general_CPBCs,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,the high order (order L) absorbing constraint preserving boundary conditions on Theta and Z_i; L=0 recovers the Bona et al.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:general_CPBCs""]",,"[""eq:nullvector-k"", ""eq:sys-theta-Z"", ""eq:auto-16""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:44.966535+00:00,arxiv-1010.0523v2,eq:BCs-alpha,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"boundary condition on the lapse along the m-ring characteristic, with given data h_alpha.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:BCs-alpha""]",,"[""eq:nullvector-m"", ""eq:sec-lapse""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.025799+00:00,arxiv-1010.0523v2,eq:general_BCs_gauge_first,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,boundary condition on the normal shift component along the k-ring characteristic.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:general_BCs_gauge_first""]",,"[""eq:nullvector-k"", ""eq:sec-shift"", ""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.083572+00:00,arxiv-1010.0523v2,eq:BCs_lastII,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"boundary conditions on the tangential shift and the trace-free tangential metric, completing the ten conditions for the ten incoming characteristic variables.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:BCs_lastII""]",,"[""eq:nullvector-k"", ""eq:nullvector-m"", ""eq:sec-gamma"", ""eq:auto-9""]",Section II — The Z4c formulation,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.140269+00:00,arxiv-1010.0523v2,eq:backg-metricP,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"frozen-coefficient form of the background metric at a boundary point p after a slice-preserving coordinate transformation; beta-ring is the normal shift component at p, and the boundary becomes the plane x = 0.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:backg-metricP""]",,"[""eq:backg-metric""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.197267+00:00,arxiv-1010.0523v2,eq:auto-18,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,explicit frozen-coefficient components of the background normal vectors.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:auto-18""]",,"[""eq:backg-metricP"", ""eq:auto-17""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.252459+00:00,arxiv-1010.0523v2,eq:full-sec-z4-alpha,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,frozen-coefficient lapse equation with 1+log slicing mu_L = 2/alpha at alpha=1: wave equation with speed sqrt(2).,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:full-sec-z4-alpha""]",,"[""eq:backg-metricP"", ""eq:sec-lapse""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.304619+00:00,arxiv-1010.0523v2,eq:full-sec-z4-beta,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"frozen-coefficient shift equation with mu_S = 1; the asymptotically harmonic choice (eps_alpha, eps_chi) = (1, 1/2) decouples the gauge sector in the bulk (cascade property).",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:full-sec-z4-beta""]",,"[""eq:backg-metricP"", ""eq:sec-shift""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.361907+00:00,arxiv-1010.0523v2,eq:full-sec-z4-metric,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,frozen-coefficient metric equation; sources vanish for the asymptotically harmonic shift.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:full-sec-z4-metric""]",,"[""eq:backg-metricP"", ""eq:sec-gamma""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.418723+00:00,arxiv-1010.0523v2,eq:2+1Z4_a,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,2+1 decomposed frozen-coefficient wave problem for the lapse.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:2+1Z4_a""]",,"[""eq:full-sec-z4-alpha"", ""eq:auto-18"", ""eq:auto-9""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.477418+00:00,arxiv-1010.0523v2,eq:2+1Z4_ac,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,frozen-coefficient form of the lapse boundary condition.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:2+1Z4_ac""]",,"[""eq:backg-metricP"", ""eq:BCs-alpha""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.535481+00:00,arxiv-1010.0523v2,eq:Z4_betas_2+1,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,"2+1 decomposed wave problem for the shift components (project along s or transverse), coupled to the lapse only in the bulk.",ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Z4_betas_2+1""]",,"[""eq:full-sec-z4-beta"", ""eq:auto-18"", ""eq:auto-9""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.590115+00:00,arxiv-1010.0523v2,eq:Z4_betas_2+1BC,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,frozen-coefficient boundary condition for the shift components.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Z4_betas_2+1BC""]",,"[""eq:general_BCs_gauge_first"", ""eq:backg-metricP"", ""eq:BCs_lastII""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.649996+00:00,arxiv-1010.0523v2,eq:Z4_gammaAB_2+1,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,decoupled wave problem for the trace-free tangential metric; well-posedness follows directly from the toy model of appendix B.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Z4_gammaAB_2+1""]",,"[""eq:full-sec-z4-metric"", ""eq:auto-18"", ""eq:auto-9""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:11:45.706944+00:00,arxiv-1010.0523v2,eq:Z4_gammaAB_2+1BC,eq-dag-stage1-1010.0523v2,9a25e15,symbolic,solid,frozen-coefficient boundary condition for gamma_AB^TF.,ref-paper/arxiv-1010.0523v2/src/Z4.tex + reformulate/z4c-CMM/paper_1010.0523v2/derivation.md,"[""eq:Z4_gammaAB_2+1BC""]",,"[""eq:backg-metricP"", ""eq:BCs_lastII""]",Section III — Analytical setup,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
