timestamp,paper,node_id,task_id,git_commit,domain,status,summary,evidence,equation_labels,concept_advance,predecessors,paper_anchor,notes
2026-06-12T01:14:10.334414+00:00,arxiv-2308.10361,eq:Teukolsky_wave_outgoing,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Definition of the n-th retarded-time derivative F^(n),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Teukolsky_wave_outgoing""]",,"[""eq:Gaussian_pulse_F""]",Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.390436+00:00,arxiv-2308.10361,eq:auto-26,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Radial amplitude functions A, B, C of the Teukolsky wave (eq:Teukolsky_ABC)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-26""]",,"[""eq:Gaussian_pulse_F"", ""eq:Teukolsky_wave_outgoing""]",Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.445127+00:00,arxiv-2308.10361,eq:auto-27,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"The (l=2, m=0) spherical harmonic Y20",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-27""]",,[],Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.499293+00:00,arxiv-2308.10361,eq:Teukolsky_angular_basis,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Angular basis functions of the l=2, m=0 even-parity Teukolsky-wave metric",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Teukolsky_angular_basis""]",,"[""eq:auto-27""]",Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.552107+00:00,arxiv-2308.10361,eq:Teukolsky_metric,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Perturbative Teukolsky-wave metric on a flat background (analytic test reference),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Teukolsky_metric""]",,"[""eq:auto-26"", ""eq:Teukolsky_angular_basis"", ""eq:auto-27""]",Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.605216+00:00,arxiv-2308.10361,eq:auto-37,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Analytic perturbative Weyl scalars, News, and strain of the Teukolsky wave (eq:Teukolsky_weyl_strain_news)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-37""]",,"[""eq:Teukolsky_metric"", ""eq:auto-26"", ""eq:auto-38""]",Appendix A (app:1e-5),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.659542+00:00,arxiv-2308.10361,eq:Teukolsky_bulk_psi0,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Scri simplifications (eq:Teukolsky_scri_weyl_strain_news); psi0 ~ r^-5 valid in the bulk,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Teukolsky_bulk_psi0""]",,"[""eq:auto-37"", ""eq:auto-26""]",Appendix A (app:1e-5),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.712449+00:00,arxiv-2308.10361,eq:Teukolsky_h_20,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Perturbative prediction for the (2,0) strain harmonic at scri",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Teukolsky_h_20""]",,"[""eq:Teukolsky_metric"", ""eq:Teukolsky_wave_outgoing""]",Sec. V (sec:tests),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.765767+00:00,arxiv-2308.10361,eq:auto-22,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Cartesian unit-sphere embedding of the Bondi-like angular coordinates (spin-weight 0),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-22""]",,[],Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.818433+00:00,arxiv-2308.10361,eq:auto-15,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Cartesian components of the Cauchy angular basis vectors at the worldtube radius,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-15""]",,[],Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.872353+00:00,arxiv-2308.10361,eq:lorentz_transformation_II,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Type II Lorentz transformation (boost A + spin rotation Theta),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:lorentz_transformation_II""]",,[],Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.926439+00:00,arxiv-2308.10361,eq:lorentz_transformation_I,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Type I Lorentz transformation (null rotation about l) with spin-weight-1 parameter kappa,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:lorentz_transformation_I""]",,[],Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:10.980315+00:00,arxiv-2308.10361,eq:auto-11,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Imported relation beta-hat = -1/2 ln(d rhat / d lambda) [Moxon 2020 Eqs. 19a, 33a]",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-11""]",,[],Sec. IV.B (sec:tetrad_transformation_Scenario_I),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.034346+00:00,arxiv-2308.10361,q_superA_expression,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Complex dyad on the unit sphere, contravariant and covariant forms (eq:q_hat_two_expressions)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""q_superA_expression"", ""q_subA_expression""]",,[],Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.089218+00:00,arxiv-2308.10361,eq:auto-36,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Unit-sphere metric expressed through the complex dyad (commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-36""]",,"[""q_superA_expression""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.143603+00:00,arxiv-2308.10361,eq:auto-23,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Spin-weighted eth derivatives of the Cartesian sphere coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-23""]",,"[""eq:auto-22"", ""q_superA_expression""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.197325+00:00,arxiv-2308.10361,eq:auto-9,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Spin-weighted factors a, b of the inverse angular Jacobian",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-9""]",,"[""q_superA_expression""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.250794+00:00,arxiv-2308.10361,eq:oemga_b_a,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Conformal factor omega associated with the inverse angular map,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:oemga_b_a""]",,"[""eq:auto-9""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.304589+00:00,arxiv-2308.10361,eq:ahat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Spin-weighted Jacobian factors a-hat, b-hat of the angular map contracted on the dyads",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:ahat"", ""eq:bhat""]",,"[""q_superA_expression""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.358238+00:00,arxiv-2308.10361,eq:omegahat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Conformal factor omega-hat of the angular map from a-hat, b-hat",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:omegahat""]",,"[""eq:ahat""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.422745+00:00,arxiv-2308.10361,eq:dyad_property,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Dyad normalization identities q^A q_A = 0, q^A qbar_A = 2",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:dyad_property""]",,"[""q_superA_expression""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.485908+00:00,arxiv-2308.10361,eq:expand_angular_jacobian,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Dyad expansion of the inverse angular Jacobian d xhat^A / d x^A,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:expand_angular_jacobian""]",,"[""eq:auto-9"", ""eq:oemga_b_a"", ""eq:dyad_property""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.542419+00:00,arxiv-2308.10361,eq:expand_angular_jacobian_nohat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Dyad expansion of the angular Jacobian d x^A / d xhat^A; middle determinant equals -omegahat^2,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:expand_angular_jacobian_nohat""]",,"[""eq:ahat"", ""eq:omegahat"", ""eq:dyad_property""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.599617+00:00,arxiv-2308.10361,eq:a_ahat_b_bhat,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Relations a = -ahat/omegahat^2, b = bhatbar/omegahat^2 from Jacobian invertibility",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:a_ahat_b_bhat""]",,"[""eq:expand_angular_jacobian_nohat"", ""eq:expand_angular_jacobian""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.654686+00:00,arxiv-2308.10361,eq:constraints_ca_cb,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Proposed CCM consistency constraints C_a, C_b monitoring the inverse-Jacobian relation (commented-out in tex)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:constraints_ca_cb""]",,"[""eq:a_ahat_b_bhat""]",Sec. IV.D (sec:ccm_Cauchy_inertal),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.716859+00:00,arxiv-2308.10361,eq:auto-10,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Identity omega * omegahat = 1: the conformal factors are mutually inverse,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-10""]",,"[""eq:a_ahat_b_bhat"", ""eq:oemga_b_a"", ""eq:omegahat""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.770745+00:00,arxiv-2308.10361,eq:BS_PFB,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-Sachs metric in partially flat Bondi-like (hatted) coordinates used by SpECTRE CCE,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:BS_PFB""]",,[],Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.824283+00:00,arxiv-2308.10361,eq:CCE_all_variables:H,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Hatted spin-weighted characteristic variables U-hat, Q-hat, J-hat, K-hat, H-hat = du J-hat (commented-out in tex)",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:CCE_all_variables:H"", ""eq:CCE_all_variables:K""]",,"[""eq:BS_PFB"", ""q_superA_expression""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.877717+00:00,arxiv-2308.10361,eq:cce_com:H,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Hierarchical radial hypersurface equations of the characteristic system (eq:cce_com; commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:cce_com:H""]",,"[""eq:BS_PFB"", ""eq:CCE_all_variables:H""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.934265+00:00,arxiv-2308.10361,eq:auto-6,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Falloff rates of hatted metric functions near future null infinity (eq:falloff_partial_inertial),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-6""]",,"[""eq:BS_PFB""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:11.992338+00:00,arxiv-2308.10361,eq:true_BS,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Extra falloff on beta-hat promoting partially flat to true Bondi-Sachs coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:true_BS""]",,"[""eq:auto-6""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.049109+00:00,arxiv-2308.10361,eq:BS_angular_gauge_condition,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi determinant gauge condition: det(h_AB) equals unit-sphere determinant,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:BS_angular_gauge_condition""]",,"[""eq:BS_PFB""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.110572+00:00,arxiv-2308.10361,eq:3+1_metric,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"3+1 (ADM) decomposition of the spacetime metric in Cauchy (primed) coordinates: lapse, shift, spatial metric",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:3+1_metric""]",,[],Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.167747+00:00,arxiv-2308.10361,eq:auto-31,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,GH gauge condition: coordinates obey a wave equation with gauge source H (commented-out in tex),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-31""]",,"[""eq:3+1_metric""]",Appendix comment-block (tex \begin{comment}),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.223306+00:00,arxiv-2308.10361,eq:def_s,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Outward-directed spatial unit normal to the Cauchy outer boundary,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:def_s""]",,"[""eq:3+1_metric""]",Sec. II (sec:GH),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.278333+00:00,arxiv-2308.10361,eq:null_wt,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Outgoing null generator at the worldtube with affine parameter lambda, built from Cauchy normals",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:null_wt""]",,"[""eq:3+1_metric"", ""eq:def_s""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.333232+00:00,arxiv-2308.10361,eq:cauchy_null_radius_dependence,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,"Definition of null-radius coordinates: Cauchy time/angles, radial coordinate replaced by affine parameter",ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:cauchy_null_radius_dependence""]",,"[""eq:null_wt""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.387508+00:00,arxiv-2308.10361,eq:transformation_cauchy_null_radius,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Metric components in null-radius coordinates: null gauge plus inherited Cauchy components,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:transformation_cauchy_null_radius""]",,"[""eq:cauchy_null_radius_dependence"", ""eq:3+1_metric""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.441927+00:00,arxiv-2308.10361,eq:auto-8,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-like areal radius from the fourth root of the angular metric determinant ratio,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-8""]",,"[""eq:BS_angular_gauge_condition"", ""eq:transformation_cauchy_null_radius""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.494576+00:00,arxiv-2308.10361,eq:transformation_null_radius_bondi_like,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Null-radius to Bondi-like coordinate map (only the radial coordinate changes),ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:transformation_null_radius_bondi_like""]",,"[""eq:auto-8"", ""eq:cauchy_null_radius_dependence""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.544389+00:00,arxiv-2308.10361,eq:Jacobian_null_radius_bondi_like,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Jacobian from null-radius to Bondi-like coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Jacobian_null_radius_bondi_like""]",,"[""eq:transformation_null_radius_bondi_like""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.599972+00:00,arxiv-2308.10361,eq:Jacobian_bondi_like_null_radius,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Inverse Jacobian: Bondi-like to null-radius coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Jacobian_bondi_like_null_radius""]",,"[""eq:Jacobian_null_radius_bondi_like""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.654715+00:00,arxiv-2308.10361,eq:Jacobian_cauchy_null_radius,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Jacobian from null-radius to Cauchy coordinates,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:Jacobian_cauchy_null_radius""]",,"[""eq:transformation_cauchy_null_radius""]",Sec. IV.A (subsec:Jacobians_for_ccm),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.710043+00:00,arxiv-2308.10361,eq:auto-17,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-like angular basis equals Cauchy angular basis up to a Type-I-removable term,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:auto-17""]",,"[""eq:Jacobian_cauchy_null_radius"", ""eq:Jacobian_bondi_like_null_radius"", ""eq:lorentz_transformation_I""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.765046+00:00,arxiv-2308.10361,eq:new_m_cce_to_GH_B_abstract,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-like dyad Type-I-equivalent to Cauchy dyad,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:new_m_cce_to_GH_B_abstract""]",,"[""eq:auto-17"", ""q_superA_expression""]",Sec. IV.C (sec:tetrad_transformation_Scenario_II),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:14:12.819734+00:00,arxiv-2308.10361,eq:BS_bondi_like,eq-dag-stage1-2308.10361,9a25e15,symbolic,solid,Bondi-Sachs metric in (unhatted) Bondi-like coordinates without asymptotic-flatness requirements,ref-paper/arxiv-2308.10361/src/paper.tex + reformulate/z4c-CMM/paper_2308.10361/derivation.md,"[""eq:BS_bondi_like""]",,"[""eq:BS_angular_gauge_condition"", ""eq:null_wt""]",Sec. III (sec:CCE),"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
